exp,imp,v
Hungary,Colombia,44945.325999999994
Hungary,Costa Rica,21815.492000000006
Hungary,Croatia,187994.69700000004
Hungary,Cyprus,2327.8360000000007
Hungary,Czechia,532096.213
Hungary,CÙte d'Ivoire,2699.905
Hungary,Denmark,51621.983
Hungary,Dominican Rep.,1587.819
Hungary,Ecuador,36683.710000000014
Hungary,Egypt,10778.813999999998
Hungary,Estonia,13899.417000000003
Hungary,Finland,94476.61499999999
Hungary,France,949039.4620000002
Hungary,French Polynesia,1439.509
Hungary,Georgia,1920.5170000000003
Hungary,Germany,5808025.028000002
Hungary,Greece,55778.468000000015
Hungary,Haiti,1530.185
Hungary,Iceland,7346.582000000001
Hungary,India,8755.832
Hungary,Indonesia,1252.507
Hungary,Ireland,13925.698
Hungary,Israel,105779.17199999999
Hungary,Italy,615479.9500000001
Hungary,Jamaica,5815.956999999999
Hungary,Japan,303105.529
Hungary,Jordan,6256.0639999999985
Hungary,Kuwait,6295.472999999997
Hungary,Latvia,18921.884000000005
Hungary,Lebanon,8964.079999999998
Hungary,Lithuania,19911.674000000003
Hungary,Luxembourg,32854.165
Hungary,Malaysia,8143.614
Hungary,Malta,1474.2270000000003
Hungary,Mauritius,4263.375
Hungary,Mexico,202962.13600000003
Hungary,Montenegro,1467.7690000000005
Hungary,Morocco,11246.295000000002
Hungary,Netherlands,275754.76499999996
Hungary,New Zealand,8851.017000000002
Hungary,Norway,29111.378999999997
Hungary,Oman,3948.5549999999994
Hungary,Other Asia,104669.80999999998
Hungary,Pakistan,2601.828
Hungary,Panama,9686.332999999999
Hungary,Paraguay,6811.884999999998
Hungary,Peru,14714.795999999998
Hungary,Philippines,38178.793999999994
Hungary,Poland,396403.31300000014
Hungary,Portugal,147471.957
Hungary,Qatar,4698.682000000001
Hungary,Rep. of Korea,184718.962
Hungary,Rep. of Moldova,5610.765999999999
Hungary,Romania,511129.8989999999
Hungary,Russian Federation,133133.00900000005
Hungary,Saint Lucia,1012.74
Hungary,Saudi Arabia,7182.245000000001
Hungary,Senegal,1958.3979999999997
Hungary,Serbia,83398.027
Hungary,Singapore,38974.776999999995
Hungary,Slovakia,736835.8940000001
Hungary,Slovenia,107908.77400000003
Hungary,South Africa,60345.708000000006
Hungary,Spain,676286.5050000001
Hungary,Sweden,324827.14999999997
Hungary,Switzerland,208256.38700000002
Hungary,TFYR of Macedonia,35594.492000000006
Hungary,Thailand,16170.507
Hungary,Trinidad and Tobago,4233.257
Hungary,Tunisia,5781.132000000001
Hungary,Turkey,290434.42400000006
Hungary,USA,992577.428
Hungary,Ukraine,146110.82200000001
Hungary,United Arab Emirates,31153.511000000006
Hungary,United Kingdom,552738.479
Hungary,Uzbekistan,1621.078
Hungary,Viet Nam,1364.7909999999997
Iceland,Burkina Faso,1501.214
Iceland,Netherlands,2946.082
Iceland,Senegal,1907.968
India,Afghanistan,12955.2
India,Algeria,332186.23500000004
India,Angola,11798.342000000002
India,Antigua and Barbuda,1912.4310000000005
India,Argentina,29319.243999999995
India,Aruba,4456.683000000002
India,Australia,119590.27500000001
India,Austria,41354.31299999999
India,Azerbaijan,1777.1770000000001
India,Bahrain,49575.531
India,Bangladesh,753791.134
India,Barbados,4318.110000000001
India,Belarus,1792.8180000000002
India,Belgium,381233.4460000001
India,Benin,7056.3859999999995
India,Bermuda,2548.116
India,Bhutan,86674.074
India,Bolivia (Plurinational State of),47837.929000000004
India,Bosnia Herzegovina,1789.299
India,Brazil,133863.365
India,Brunei Darussalam,11798.110999999999
India,Bulgaria,1441.2869999999998
India,Burkina Faso,27254.283999999996
India,Burundi,1460.5719999999997
India,Cambodia,37038.257999999994
India,Cameroon,1108.6660000000004
India,Canada,323016.059
India,Chad,3915.5660000000003
India,Chile,320813.68299999984
India,China,94619.096
India,Colombia,65831.93
India,Congo,28497.625999999997
India,Costa Rica,60173.048000000024
India,Croatia,3066.8569999999995
India,Cuba,4125.206
India,CuraÁao,7760.389
India,Czechia,48302.69999999999
India,CÙte d'Ivoire,30947.850000000006
India,Dem. Rep. of the Congo,4902.466000000003
India,Denmark,31363.140000000007
India,Djibouti,5070.580000000002
India,Dominican Rep.,10749.324
India,Ecuador,59845.683000000005
India,Egypt,208259.57900000003
India,El Salvador,9760.626999999999
India,Estonia,2928.3840000000005
India,Ethiopia,52318.76700000001
India,Fiji,4170.561
India,Finland,2540.847
India,France,267965.551
India,French Polynesia,2682.3060000000005
India,Gabon,6007.138000000002
India,Germany,306030.183
India,Ghana,60654.29700000002
India,Greece,13876.166000000001
India,Guatemala,29281.343999999997
India,Guinea,1877.2440000000001
India,Haiti,3467.3109999999997
India,Honduras,11223.569999999998
India,Hungary,7676.286
India,Indonesia,582686.8840000001
India,Iran,11162.262999999999
India,Iraq,40156.107
India,Ireland,7402.678
India,Israel,60440.704
India,Italy,231353.51700000002
India,Jamaica,6671.7119999999995
India,Japan,195376.825
India,Jordan,13458.206999999999
India,Kazakhstan,10140.096000000003
India,Kenya,56988.647000000004
India,Kuwait,67337.05700000002
India,Lao People's Dem. Rep.,4211.931
India,Lebanon,51103.092999999986
India,Liberia,8562.69
India,Libya,11128.556
India,Lithuania,1179.506
India,Luxembourg,1345.3319999999999
India,Madagascar,6713.720000000001
India,Malawi,10251.768
India,Malaysia,25120.563000000002
India,Maldives,1372.005
India,Mali,13155.454999999996
India,Malta,2010.9829999999995
India,Mauritius,24293.19
India,Mexico,1632362.4089999995
India,Mongolia,15925.855
India,Morocco,29917.714999999997
India,Mozambique,32549.02000000001
India,Myanmar,92329.28599999996
India,Namibia,3862.8519999999994
India,Nepal,503864.7219999999
India,Netherlands,58459.109000000004
India,New Caledonia,2274.898
India,New Zealand,43828.818000000014
India,Nicaragua,10473.905000000002
India,Niger,1658.7670000000003
India,Nigeria,204388.51499999998
India,Norway,4405.4710000000005
India,Oman,31401.46300000001
India,Other Asia,38829.638999999996
India,Panama,45512.876
India,Papua New Guinea,1756.682
India,Paraguay,19124.796999999995
India,Peru,165249.378
India,Philippines,101788.37200000002
India,Poland,109942.125
India,Portugal,33768.551999999996
India,Qatar,50066.280999999995
India,Rep. of Korea,62492.587999999996
India,Rep. of Moldova,1468.4089999999997
India,Romania,84201.44099999999
India,Russian Federation,135090.77800000002
India,Rwanda,1932.5389999999998
India,Saint Lucia,1460.6029999999998
India,Saudi Arabia,396144.242
India,Senegal,25946.873000000003
India,Serbia,6733.418
India,Seychelles,9070.422999999999
India,Sierra Leone,6312.548999999999
India,Singapore,31795.132999999994
India,Slovakia,10658.488
India,Slovenia,6470.740999999999
India,Somalia,20181.582
India,South Africa,808199.6430000002
India,South Sudan,2229.965
India,Spain,175210.85499999998
India,Sri Lanka,232732.69200000004
India,State of Palestine,2516.0400000000004
India,Sudan,35903.551999999996
India,Sweden,47503.684
India,Switzerland,22389.898
India,Syria,1212.8609999999999
India,TFYR of Macedonia,8417.038999999999
India,Thailand,244912.529
India,Trinidad and Tobago,8910.380000000003
India,Tunisia,96109.08900000005
India,Turkey,383969.58700000006
India,USA,2828836.407
India,Uganda,16184.496999999998
India,Ukraine,11490.92
India,United Arab Emirates,440228.2
India,United Kingdom,198793.315
India,United Rep. of Tanzania,74876.045
India,Uruguay,30085.510000000006
India,Uzbekistan,20394.236
India,Viet Nam,133764.737
India,Zambia,20035.336
India,Zimbabwe,3702.4770000000003
Indonesia,Argentina,28434.147999999994
Indonesia,Aruba,1632.3229999999999
Indonesia,Australia,23958.368000000006
Indonesia,Austria,2387.4330000000004
Indonesia,Bahrain,26639.630999999998
Indonesia,Bangladesh,4158.275000000001
Indonesia,Barbados,3079.738999999999
Indonesia,Belgium,9147.592
Indonesia,Bolivia (Plurinational State of),18218.068999999996
Indonesia,Brazil,125563.054
Indonesia,Brunei Darussalam,24929.840999999997
Indonesia,Burkina Faso,1524.7530000000002
Indonesia,Cambodia,16008.242000000002
Indonesia,Canada,47673.495
Indonesia,Cayman Isds,1819.492
Indonesia,Chile,10427.142
Indonesia,China,130881.001
Indonesia,Colombia,10017.106999999998
Indonesia,Costa Rica,8840.542000000001
Indonesia,CuraÁao,1939.7130000000002
Indonesia,Czechia,4668.527
Indonesia,CÙte d'Ivoire,1279.2490000000003
Indonesia,Djibouti,2486.5029999999997
Indonesia,Dominica,6646.89
Indonesia,Dominican Rep.,11345.964000000002
Indonesia,Ecuador,25882.182
Indonesia,Egypt,19412.059999999998
Indonesia,El Salvador,5437.039
Indonesia,Ethiopia,2710.845
Indonesia,Fiji,2377.1499999999996
Indonesia,Finland,1360.3490000000004
Indonesia,France,5064.128999999998
Indonesia,Gabon,1171.3470000000002
Indonesia,Germany,40235.378000000004
Indonesia,Ghana,1262.8900000000003
Indonesia,Guatemala,13039.316
Indonesia,Haiti,2219.9269999999997
Indonesia,Honduras,2857.823999999999
Indonesia,India,111282.455
Indonesia,Iraq,3639.4180000000006
Indonesia,Italy,2429.4399999999996
Indonesia,Jamaica,5606.09
Indonesia,Japan,489426.29900000006
Indonesia,Jordan,4666.338999999999
Indonesia,Kuwait,48166.793
Indonesia,Lao People's Dem. Rep.,22530.62
Indonesia,Lebanon,14106.089
Indonesia,Libya,1632.476
Indonesia,Malaysia,291176.304
Indonesia,Mauritius,2501.6820000000002
Indonesia,Mexico,119951.91100000001
Indonesia,Morocco,10687.765000000001
Indonesia,Myanmar,25910.737999999998
Indonesia,Nepal,2483.164
Indonesia,Netherlands,44936.0
Indonesia,Nicaragua,3408.2920000000004
Indonesia,Norway,1990.0649999999998
Indonesia,Oman,52452.40799999999
Indonesia,Other Asia,23611.887
Indonesia,Pakistan,201857.65600000002
Indonesia,Panama,24797.782
Indonesia,Papua New Guinea,2902.4840000000004
Indonesia,Paraguay,2243.6389999999997
Indonesia,Peru,63323.05299999999
Indonesia,Philippines,1355141.6730000004
Indonesia,Poland,1770.2900000000002
Indonesia,Qatar,13685.299000000003
Indonesia,Russian Federation,6116.112
Indonesia,Saudi Arabia,526512.9319999999
Indonesia,Singapore,47906.763999999996
Indonesia,South Africa,104702.01999999999
Indonesia,Sri Lanka,11336.430000000002
Indonesia,Sweden,6046.789999999999
Indonesia,Switzerland,1071.315
Indonesia,Thailand,836823.145
Indonesia,Timor-Leste,14445.456000000002
Indonesia,Trinidad and Tobago,7258.022999999999
Indonesia,Turkey,25852.844000000005
Indonesia,USA,134316.862
Indonesia,United Arab Emirates,193309.80799999996
Indonesia,United Kingdom,12016.145
Indonesia,Uruguay,1630.2120000000004
Indonesia,Viet Nam,396012.7479999999
Indonesia,Zambia,1852.019
Iran,Afghanistan,9917.084000000003
Iran,Azerbaijan,6493.6849999999995
Iran,Egypt,1425.2899999999997
Iran,France,5425.6539999999995
Iran,Iraq,91748.505
Iran,Italy,2703.656
Iran,Lebanon,1977.6399999999999
Iran,Rep. of Korea,3708.9710000000005
Iran,Russian Federation,1424.062
Iran,Senegal,1646.602
Iran,Syria,6518.940999999999
Iran,Tunisia,2975.1140000000005
Iran,Turkey,5620.165
Iran,United Arab Emirates,2208.77
Ireland,Australia,2523.3309999999997
Ireland,Austria,1967.6080000000006
Ireland,Belgium,16434.614999999998
Ireland,Canada,1869.4119999999998
Ireland,China,2620.167
Ireland,Czechia,4907.580000000001
Ireland,Denmark,1955.148
Ireland,Egypt,1418.9329999999998
Ireland,Finland,4732.961
Ireland,France,11788.982
Ireland,Germany,41646.67
Ireland,Greece,1851.8480000000002
Ireland,Italy,10211.473
Ireland,Lithuania,4023.252
Ireland,Malawi,2147.401999999999
Ireland,Netherlands,17812.470999999998
Ireland,Nigeria,4419.821000000001
Ireland,Oman,2372.9650000000006
Ireland,Poland,16124.208
Ireland,Portugal,1815.5749999999996
Ireland,Romania,1275.2279999999998
Ireland,Singapore,1081.888
Ireland,Slovakia,1940.696
Ireland,Spain,17086.091
Ireland,Sweden,12797.734999999999
Ireland,Switzerland,2375.1979999999994
Ireland,Turkey,7959.096
Ireland,USA,9683.021999999999
Ireland,United Kingdom,177604.31799999997
Ireland,Zambia,8221.487
Israel,Argentina,2273.774
Israel,Azerbaijan,5673.043
Israel,Belgium,7781.119999999998
Israel,Canada,1489.3110000000001
Israel,China,2614.062
Israel,Czechia,2386.6299999999997
Israel,France,3141.0009999999997
Israel,Germany,10482.667000000001
Israel,Hungary,2704.5910000000003
Israel,Italy,2748.701
Israel,Jordan,5839.0
Israel,Mexico,3671.7709999999997
Israel,Netherlands,4372.998999999999
Israel,Nigeria,3312.159
Israel,Poland,6267.029
Israel,Russian Federation,1262.11
Israel,Slovenia,2409.4429999999993
Israel,State of Palestine,43042.94
Israel,Switzerland,2030.2389999999998
Israel,USA,58529.244999999995
Israel,United Kingdom,16934.556999999997
Italy,Albania,71305.65800000002
Italy,Algeria,82637.80599999998
Italy,Andorra,17953.768
Italy,Angola,8219.127
Italy,Argentina,96457.43800000002
Italy,Armenia,1802.7649999999999
Italy,Australia,402600.38699999993
Italy,Austria,1056963.369
Italy,Azerbaijan,4196.646000000001
Italy,Bahrain,20846.130999999994
Italy,Bangladesh,3036.321
Italy,Belarus,15771.476999999997
Italy,Belgium,1351341.409
Italy,Benin,1047.4430000000004
Italy,Bolivia (Plurinational State of),4374.301
Italy,Bosnia Herzegovina,24861.101000000006
Italy,Brazil,272991.37700000004
Italy,Brunei Darussalam,1704.019
Italy,Bulgaria,258211.49499999994
Italy,Burkina Faso,3231.753000000001
Italy,Cabo Verde,1118.3009999999995
Italy,Cambodia,1196.6870000000001
Italy,Cameroon,8685.059000000001
Italy,Canada,329435.98600000015
Italy,Central African Rep.,1101.8270000000002
Italy,Chile,68939.876
Italy,China,996385.4410000002
Italy,Colombia,15429.685
Italy,Congo,1417.2999999999997
Italy,Costa Rica,10438.127999999999
Italy,Croatia,81976.47600000001
Italy,Cuba,3491.792
Italy,Cyprus,26322.651000000005
Italy,Czechia,748000.0109999999
Italy,CÙte d'Ivoire,23630.556000000004
Italy,Denmark,199655.25799999994
Italy,Djibouti,1064.444
Italy,Dominican Rep.,6997.305999999999
Italy,Ecuador,9558.127
Italy,Egypt,63112.532
Italy,Estonia,35421.008
Italy,Ethiopia,30415.290000000005
Italy,Finland,150228.295
Italy,France,5750624.9300000025
Italy,French Polynesia,3993.757
Italy,Gabon,1743.2080000000003
Italy,Georgia,5233.902000000001
Italy,Germany,7226098.129000001
Italy,Ghana,13560.959
Italy,Gibraltar,4414.951999999999
Italy,Greece,278172.568
Italy,Guatemala,1411.6909999999998
Italy,Guinea,1276.7670000000003
Italy,Honduras,1298.2350000000004
Italy,Hungary,553511.7930000001
Italy,Iceland,10704.823000000002
Italy,India,188511.041
Italy,Indonesia,37636.45
Italy,Iran,19022.572999999997
Italy,Iraq,16304.595000000001
Italy,Ireland,34677.92899999999
Italy,Israel,187083.50799999997
Italy,Japan,782544.97
Italy,Jordan,7959.358999999999
Italy,Kazakhstan,16052.389000000001
Italy,Kenya,5218.111999999999
Italy,Kuwait,53647.37099999999
Italy,Lao People's Dem. Rep.,1151.187
Italy,Latvia,32920.433
Italy,Lebanon,28302.529000000006
Italy,Libya,12494.778999999999
Italy,Lithuania,86724.148
Italy,Luxembourg,70271.20899999999
Italy,Madagascar,2378.174999999999
Italy,Malaysia,46224.764
Italy,Malta,16647.257999999998
Italy,Mauritania,2678.5209999999993
Italy,Mauritius,3450.4809999999993
Italy,Mexico,500305.0699999999
Italy,Mongolia,1611.523
Italy,Montenegro,7365.7480000000005
Italy,Morocco,186559.50600000002
Italy,Mozambique,2079.2639999999997
Italy,Myanmar,7535.060999999999
Italy,Namibia,3130.0400000000004
Italy,Nepal,1474.7479999999998
Italy,Netherlands,492336.7240000001
Italy,New Caledonia,7217.634999999999
Italy,New Zealand,95688.23199999999
Italy,Nicaragua,6244.505000000001
Italy,Niger,8186.033
Italy,Nigeria,18190.925999999996
Italy,Norway,188322.72400000002
Italy,Oman,20231.092
Italy,Other Asia,103148.50299999995
Italy,Pakistan,3135.493
Italy,Panama,3970.974
Italy,Papua New Guinea,4547.072
Italy,Paraguay,2805.224
Italy,Peru,36070.38500000001
Italy,Philippines,20569.070999999985
Italy,Poland,1576195.723
Italy,Portugal,455426.2280000001
Italy,Qatar,36269.62499999999
Italy,Rep. of Korea,338615.3989999999
Italy,Rep. of Moldova,10402.009
Italy,Romania,440550.19200000004
Italy,Russian Federation,226025.386
Italy,Saudi Arabia,76041.231
Italy,Senegal,11866.375999999998
Italy,Serbia,284970.196
Italy,Singapore,105501.59199999998
Italy,Slovakia,387629.2050000001
Italy,Slovenia,530878.7819999999
Italy,Somalia,3574.490999999999
Italy,South Africa,153334.22300000006
Italy,Spain,2748096.455000001
Italy,Sri Lanka,1413.6760000000004
Italy,State of Palestine,11746.883000000003
Italy,Sudan,12747.614
Italy,Sweden,602795.4689999999
Italy,Switzerland,872682.426
Italy,TFYR of Macedonia,19395.654999999995
Italy,Thailand,34324.72
Italy,Togo,3552.108999999999
Italy,Tunisia,134682.076
Italy,Turkey,784713.6400000002
Italy,USA,5564978.346999997
Italy,Uganda,3793.4680000000008
Italy,Ukraine,66678.169
Italy,United Arab Emirates,215003.91900000002
Italy,United Kingdom,2633345.826
Italy,United Rep. of Tanzania,3133.7229999999995
Italy,Uruguay,9129.479
Italy,Uzbekistan,33048.973
Italy,Venezuela,1166.6170000000002
Italy,Viet Nam,12136.604000000005
Italy,Yemen,1009.757
Jamaica,Sudan,1440.771
Japan,Afghanistan,34556.624
Japan,Albania,8722.323999999997
Japan,Algeria,11376.829
Japan,American Samoa,1011.8040000000001
Japan,Andorra,3034.6350000000007
Japan,Angola,50209.71399999999
Japan,Anguilla,2482.378
Japan,Antigua and Barbuda,16899.873999999996
Japan,Argentina,303305.1110000001
Japan,Armenia,24432.307999999997
Japan,Aruba,11883.678999999996
Japan,Australia,8356549.653
Japan,Austria,537405.183
Japan,Azerbaijan,66660.04400000001
Japan,Bahamas,21430.041
Japan,Bahrain,558256.7559999998
Japan,Bangladesh,372202.72900000017
Japan,Barbados,27775.674
Japan,Belarus,14393.352999999997
Japan,Belgium,5204473.760999998
Japan,Belize,3080.4750000000004
Japan,Benin,2942.2330000000006
Japan,Bermuda,7574.516999999999
Japan,Bhutan,4123.392
Japan,Bolivia (Plurinational State of),191395.47
Japan,Bosnia Herzegovina,15573.829000000003
Japan,Botswana,41526.605
Japan,Br. Virgin Isds,4180.028000000001
Japan,Brazil,921371.5879999998
Japan,Brunei Darussalam,62811.093999999975
Japan,Bulgaria,36994.80100000001
Japan,Burkina Faso,37060.311
Japan,Burundi,22978.235000000004
Japan,Cabo Verde,1277.994
Japan,Cambodia,73253.94700000001
Japan,Cameroon,3831.177
Japan,Canada,4630873.036999999
Japan,Cayman Isds,9428.466999999999
Japan,Central African Rep.,11713.101
Japan,Chile,1353323.3880000003
Japan,China,16779603.232
Japan,Colombia,442333.13200000004
Japan,Comoros,2552.34
Japan,Cook Isds,2720.519
Japan,Costa Rica,193268.63899999994
Japan,Croatia,2330.7650000000003
Japan,Cuba,1151.3560000000002
Japan,CuraÁao,20572.090000000004
Japan,Cyprus,79293.06699999998
Japan,Czechia,413367.01499999996
Japan,CÙte d'Ivoire,106587.58100000003
Japan,Dem. Rep. of the Congo,25842.817999999996
Japan,Denmark,44716.09599999999
Japan,Dominica,5661.915999999999
Japan,Dominican Rep.,228797.8869999999
Japan,Ecuador,248908.80400000006
Japan,Egypt,389332.02100000007
Japan,El Salvador,92114.06299999998
Japan,Estonia,164296.73000000004
Japan,Ethiopia,248577.67300000004
Japan,FS Micronesia,4247.755999999999
Japan,Fiji,101280.52500000001
Japan,Finland,174070.80500000002
Japan,France,2501256.6080000005
Japan,French Polynesia,9347.813999999998
Japan,Gabon,14612.121000000003
Japan,Gambia,1853.937
Japan,Georgia,164200.71199999997
Japan,Germany,3746324.9929999993
Japan,Ghana,68908.122
Japan,Gibraltar,131810.306
Japan,Greece,66236.53099999999
Japan,Greenland,1984.154
Japan,Grenada,8432.688
Japan,Guam,45254.534999999996
Japan,Guatemala,158167.68199999994
Japan,Guyana,37632.996000000014
Japan,Haiti,52871.099
Japan,Honduras,81447.38500000001
Japan,Hungary,309519.314
Japan,Iceland,106615.78200000002
Japan,India,516551.33199999994
Japan,Indonesia,2877568.797
Japan,Iran,145125.782
Japan,Iraq,149412.49800000002
Japan,Ireland,295978.661
Japan,Israel,819369.9809999999
Japan,Italy,860604.8389999998
Japan,Jamaica,238353.98899999997
Japan,Jordan,291723.7890000001
Japan,Kazakhstan,225115.521
Japan,Kenya,592545.1360000003
Japan,Kiribati,2706.1259999999997
Japan,Kuwait,1392736.358
Japan,Kyrgyzstan,4907.9310000000005
Japan,Lao People's Dem. Rep.,61008.11299999999
Japan,Latvia,7691.1449999999995
Japan,Lebanon,230716.95399999997
Japan,Lesotho,5621.7029999999995
Japan,Libya,4877.839
Japan,Lithuania,11670.39
Japan,Luxembourg,19543.032000000003
Japan,Madagascar,31799.889000000006
Japan,Malawi,80102.43900000004
Japan,Malaysia,1817047.106
Japan,Maldives,6859.411
Japan,Mali,1316.675
Japan,Malta,28213.452000000005
Japan,Mauritania,48759.623
Japan,Mauritius,116179.378
Japan,Mexico,3650543.254
Japan,Mongolia,399280.5049999997
Japan,Montenegro,6716.315000000001
Japan,Morocco,77391.02799999999
Japan,Mozambique,96059.12199999999
Japan,Myanmar,286989.6509999999
Japan,N. Mariana Isds,10324.778999999999
Japan,Namibia,20177.233000000004
Japan,Nepal,12559.403999999999
Japan,Netherlands,816213.917
Japan,New Caledonia,22719.885
Japan,New Zealand,1772585.7830000005
Japan,Nicaragua,38753.39700000002
Japan,Niger,35168.171
Japan,Nigeria,60651.116999999984
Japan,Norway,513920.06000000006
Japan,Oman,326865.98600000003
Japan,Other Asia,2633206.1179999993
Japan,Pakistan,1033964.3679999998
Japan,Palau,3633.396
Japan,Panama,192712.65399999998
Japan,Papua New Guinea,92725.763
Japan,Paraguay,278875.2250000002
Japan,Peru,413467.71800000005
Japan,Philippines,1480498.2749999997
Japan,Poland,777819.9869999997
Japan,Portugal,208342.26300000004
Japan,Qatar,754413.0220000001
Japan,Rep. of Korea,1947095.1289999995
Japan,Rep. of Moldova,31604.278000000006
Japan,Romania,82425.91100000001
Japan,Russian Federation,4133512.122
Japan,Rwanda,12337.127999999999
Japan,Saint Kitts and Nevis,5769.222999999999
Japan,Saint Lucia,16698.125
Japan,Saint Vincent and the Grenadines,4607.876000000001
Japan,Samoa,12573.857000000002
Japan,Saudi Arabia,2738623.4379999996
Japan,Senegal,22870.913000000004
Japan,Serbia,16958.911
Japan,Seychelles,7079.273
Japan,Sierra Leone,2174.9
Japan,Singapore,1213400.4730000002
Japan,Slovakia,153599.128
Japan,Slovenia,54285.594
Japan,Solomon Isds,17865.835
Japan,Somalia,4264.468
Japan,South Africa,806272.4419999999
Japan,South Sudan,3983.134
Japan,Spain,2111413.042
Japan,Sri Lanka,935453.5569999997
Japan,State of Palestine,10005.813999999998
Japan,Sudan,209860.534
Japan,Suriname,56430.66400000001
Japan,Swaziland,19482.845999999998
Japan,Sweden,613533.975
Japan,Switzerland,591410.6719999999
Japan,Syria,1596.835
Japan,TFYR of Macedonia,28051.262000000002
Japan,Tajikistan,5316.192000000002
Japan,Thailand,3390470.103
Japan,Timor-Leste,3297.167
Japan,Togo,31726.977000000003
Japan,Tonga,4163.099
Japan,Trinidad and Tobago,104751.21599999997
Japan,Tunisia,70896.68400000001
Japan,Turkey,851663.544
Japan,Turkmenistan,2342.354
Japan,Turks and Caicos Isds,4782.489
Japan,USA,51267885.408
Japan,Uganda,183327.80099999998
Japan,Ukraine,390088.90900000004
Japan,United Arab Emirates,8280812.023999999
Japan,United Kingdom,2923142.4380000005
Japan,United Rep. of Tanzania,200489.65700000004
Japan,Uruguay,16254.183
Japan,Uzbekistan,166242.97699999998
Japan,Vanuatu,8746.689999999999
Japan,Venezuela,9556.694
Japan,Viet Nam,675305.4629999999
Japan,Yemen,155899.45500000005
Japan,Zambia,116880.33299999998
Japan,Zimbabwe,196075.75299999997
Jordan,Canada,1168.909
Jordan,Egypt,3715.7480000000005
Jordan,Saudi Arabia,23562.023000000005
Jordan,USA,5132.165
Kazakhstan,Azerbaijan,1699.6650000000002
Kazakhstan,China,2243.333
Kazakhstan,Kyrgyzstan,12548.712000000001
Kazakhstan,Netherlands,2618.166
Kazakhstan,Russian Federation,17782.125
Kazakhstan,Tajikistan,2941.462
Kazakhstan,United Arab Emirates,1363.629
Kazakhstan,Uzbekistan,4477.352000000001
Kenya,Afghanistan,1053.629
Kenya,Dem. Rep. of the Congo,1213.2569999999998
Kenya,India,1257.919
Kenya,Kuwait,1711.68
Kenya,Uganda,24092.196999999993
Kenya,United Rep. of Tanzania,28511.104000000003
Kenya,Zimbabwe,1529.236
Kuwait,Angola,15799.015000000001
Kuwait,China,101317.25200000002
Kuwait,Egypt,10671.676999999998
Kuwait,Germany,2721.323
Kuwait,Iran,29004.023000000005
Kuwait,Iraq,338063.45999999985
Kuwait,Jordan,30625.337999999992
Kuwait,Lebanon,3751.03
Kuwait,Netherlands,4200.7789999999995
Kuwait,Nigeria,4095.852
Kuwait,Qatar,40937.12700000002
Kuwait,Russian Federation,4774.067
Kuwait,Saudi Arabia,36922.378000000004
Kuwait,Singapore,3372.4889999999996
Kuwait,South Africa,55468.045000000006
Kuwait,Sudan,3325.1569999999997
Kuwait,Tajikistan,13306.803
Kuwait,Tunisia,2234.9179999999997
Kuwait,USA,1253.946
Kuwait,United Arab Emirates,29444.782000000003
Kyrgyzstan,Belarus,6520.33
Kyrgyzstan,Belgium,6823.219
Kyrgyzstan,Kazakhstan,5553.731
Kyrgyzstan,Russian Federation,13085.079
Kyrgyzstan,USA,2492.0589999999997
Kyrgyzstan,Uzbekistan,2191.358
Lao People's Dem. Rep.,Pakistan,2390.911
Lao People's Dem. Rep.,United Arab Emirates,18319.198
Latvia,Australia,3500.9570000000003
Latvia,Austria,5638.156999999999
Latvia,Belarus,2601.284
Latvia,Belgium,23357.146
Latvia,Bulgaria,1169.062
Latvia,Canada,1336.5780000000004
Latvia,China,13587.485000000004
Latvia,Czechia,4910.076
Latvia,Denmark,8177.695999999999
Latvia,Estonia,49345.65099999999
Latvia,Finland,8615.600999999999
Latvia,France,39890.651
Latvia,Germany,61760.106000000014
Latvia,India,3771.677
Latvia,Ireland,1553.6
Latvia,Israel,1843.342
Latvia,Italy,6028.4569999999985
Latvia,Lithuania,214435.30999999997
Latvia,Luxembourg,1112.962
Latvia,Netherlands,7591.294999999997
Latvia,Norway,17669.061999999998
Latvia,Poland,22747.909999999996
Latvia,Rep. of Korea,1346.519
Latvia,Russian Federation,24471.797
Latvia,Slovakia,1312.832
Latvia,Spain,13153.087999999998
Latvia,Sweden,62492.77300000001
Latvia,Switzerland,7058.105
Latvia,Turkey,2378.408
Latvia,USA,5423.576000000001
Latvia,Ukraine,3928.980000000001
Latvia,United Kingdom,23632.703
Latvia,Uzbekistan,4643.183999999999
Lebanon,Angola,6923.815999999998
Lebanon,Belgium,1934.808
Lebanon,Iraq,2142.868
Lebanon,Libya,1005.6600000000001
Lebanon,Mali,1649.385
Lebanon,Nigeria,1104.02
Lebanon,Oman,3705.3040000000005
Lesotho,South Africa,1019.6580000000001
Liberia,Sierra Leone,1599.858
Libya,Sudan,1673.3980000000001
Lithuania,Angola,9005.111999999997
Lithuania,Austria,8791.187999999998
Lithuania,Azerbaijan,1327.7949999999998
Lithuania,Belarus,32146.867000000006
Lithuania,Belgium,152255.83000000002
Lithuania,Bulgaria,3274.8229999999994
Lithuania,Croatia,3352.129
Lithuania,Czechia,5492.056000000001
Lithuania,Denmark,17745.478999999996
Lithuania,Egypt,1360.1190000000001
Lithuania,Estonia,19260.285
Lithuania,Finland,9826.061000000002
Lithuania,France,38371.88900000001
Lithuania,Georgia,1511.2
