exp,imp,v
Slovakia,Ukraine,133342.779
Slovenia,Algeria,3700.9179999999997
Slovenia,Austria,319511.53899999993
Slovenia,Bosnia Herzegovina,22645.420000000006
Slovenia,Bulgaria,9650.739
Slovenia,China,4555.09
Slovenia,Croatia,518587.69
Slovenia,Czechia,5031.504
Slovenia,Denmark,1854.103
Slovenia,Estonia,1387.132
Slovenia,Germany,43974.952000000005
Slovenia,Greece,160181.142
Slovenia,Hungary,115231.436
Slovenia,Italy,232579.84800000003
Slovenia,Malta,1806.404
Slovenia,Montenegro,8918.915
Slovenia,Other Asia,1012.2249999999999
Slovenia,Poland,7027.139
Slovenia,Romania,2116.8019999999997
Slovenia,Serbia,9663.304
Slovenia,Slovakia,6088.419999999999
Slovenia,Switzerland,1539.824
Slovenia,TFYR of Macedonia,4478.183
Slovenia,United Kingdom,6611.66
Solomon Isds,Australia,1806.454
South Africa,Angola,15869.416000000001
South Africa,Antigua and Barbuda,4720.045
South Africa,Argentina,1925.422
South Africa,Australia,4383.737999999999
South Africa,Austria,2011.0100000000002
South Africa,Bahamas,10494.768
South Africa,Benin,2912.5130000000004
South Africa,Bermuda,1255.455
South Africa,Botswana,722174.1270000002
South Africa,Brazil,4302.273
South Africa,Burkina Faso,1632.578
South Africa,Cameroon,1628.862
South Africa,Cayman Isds,3609.673
South Africa,China,36185.01699999999
South Africa,Congo,1532.155
South Africa,CÙte d'Ivoire,2060.15
South Africa,Dem. Rep. of the Congo,98082.38100000004
South Africa,Dominican Rep.,1375.472
South Africa,Ethiopia,24345.268
South Africa,France,3639.2169999999996
South Africa,Germany,75662.45399999998
South Africa,Ghana,4106.420999999999
South Africa,Gibraltar,3917.487
South Africa,India,53740.422000000006
South Africa,Israel,4239.234
South Africa,Italy,10754.386999999997
South Africa,Japan,14642.460000000001
South Africa,Kenya,4948.338999999999
South Africa,Lesotho,214691.42299999998
South Africa,Liberia,29116.499
South Africa,Madagascar,15190.724000000002
South Africa,Malawi,22291.69
South Africa,Malaysia,1591.6390000000001
South Africa,Marshall Isds,30676.487
South Africa,Mauritius,134001.57299999997
South Africa,Mexico,1281.273
South Africa,Montenegro,3183.562
South Africa,Mozambique,249288.624
South Africa,Namibia,258461.40999999997
South Africa,Netherlands,24368.576
South Africa,Nigeria,5286.251
South Africa,Norway,8467.787
South Africa,Oman,7400.701999999999
South Africa,Other Asia,1064.932
South Africa,Panama,36578.715
South Africa,Philippines,1328.3200000000002
South Africa,Poland,1820.723
South Africa,Portugal,1714.8870000000002
South Africa,Rep. of Korea,5311.932
South Africa,Rwanda,1659.602
South Africa,Saudi Arabia,4430.387000000001
South Africa,Senegal,1853.5699999999997
South Africa,Singapore,39707.723
South Africa,Spain,3984.648
South Africa,Swaziland,194959.98200000002
South Africa,Sweden,4753.405
South Africa,Thailand,1152.23
South Africa,Togo,31092.009
South Africa,Turkey,2856.187
South Africa,USA,31779.702
South Africa,Uganda,1999.602
South Africa,Ukraine,1332.8239999999998
South Africa,United Arab Emirates,11448.610999999999
South Africa,United Kingdom,5949.341
South Africa,United Rep. of Tanzania,6523.9760000000015
South Africa,Zambia,133793.48599999998
South Africa,Zimbabwe,216964.47600000002
Spain,Afghanistan,1939.356
Spain,Albania,26421.03
Spain,Algeria,264043.744
Spain,Andorra,76849.58100000002
Spain,Angola,1517.461
Spain,Argentina,49786.777
Spain,Australia,4913.0509999999995
Spain,Austria,4117.832
Spain,Bahamas,216484.783
Spain,Bahrain,18982.760000000002
Spain,Bangladesh,1293.6760000000002
Spain,Belarus,1834.713
Spain,Belgium,395514.90299999993
Spain,Benin,4713.473
Spain,Bolivia (Plurinational State of),10092.415
Spain,Brazil,580260.786
Spain,Bulgaria,2279.227
Spain,Burkina Faso,4444.005
Spain,Cabo Verde,10412.662
Spain,Cameroon,7418.722
Spain,Canada,141672.06600000002
Spain,Chile,22520.888
Spain,China,175696.331
Spain,Colombia,3437.7980000000002
Spain,Costa Rica,2844.279
Spain,Croatia,11433.246
Spain,Cuba,3080.317
Spain,CuraÁao,22724.607999999997
Spain,Cyprus,228808.052
Spain,Czechia,2974.0840000000003
Spain,CÙte d'Ivoire,1563.0790000000002
Spain,Denmark,1294.289
Spain,Dominican Rep.,17150.783000000003
Spain,Ecuador,1616.308
Spain,Egypt,275601.82
Spain,El Salvador,1925.5960000000002
Spain,Equatorial Guinea,1638.3670000000002
Spain,Falkland Isds (Malvinas),15454.817
Spain,Finland,4951.589999999999
Spain,France,1929676.551000001
Spain,Gabon,1514.961
Spain,Germany,71853.185
Spain,Gibraltar,1527485.791
Spain,Greece,370090.813
Spain,Guatemala,4455.570999999999
Spain,Guinea,18738.650999999998
Spain,Hungary,1162.675
Spain,Iceland,17231.82
Spain,India,77926.55399999999
Spain,Indonesia,2400.5190000000002
Spain,Ireland,84358.31
Spain,Israel,56211.361000000004
Spain,Italy,579113.1000000001
Spain,Jamaica,5060.011
Spain,Japan,41084.302
Spain,Jordan,2002.604
Spain,Lebanon,76252.976
Spain,Libya,225937.40899999999
Spain,Madagascar,2129.8279999999995
Spain,Malaysia,2867.354
Spain,Malta,199992.193
Spain,Mauritania,9324.621
Spain,Mexico,68373.705
Spain,Montenegro,2274.647
Spain,Morocco,1627794.9790000003
Spain,Mozambique,29591.626
Spain,Namibia,26743.548
Spain,Netherlands,1250248.167
Spain,Nigeria,92218.1
Spain,Norway,6830.883000000001
Spain,Other Asia,17708.904
Spain,Pakistan,2863.367
Spain,Panama,3749.458
Spain,Paraguay,2080.089
Spain,Peru,31721.757
Spain,Poland,10552.115
Spain,Portugal,1806948.2589999996
Spain,Rep. of Korea,230553.02600000004
Spain,Romania,8351.490000000002
Spain,Russian Federation,6833.635
Spain,Saudi Arabia,50133.155999999995
Spain,Senegal,133745.912
Spain,Serbia,1506.5389999999998
Spain,Sierra Leone,1955.031
Spain,Singapore,38509.021
Spain,Slovenia,38574.27999999999
Spain,South Africa,7739.957
Spain,Sudan,2233.0209999999997
Spain,Sweden,8082.395
Spain,Switzerland,1972.1780000000003
Spain,TFYR of Macedonia,1422.6399999999999
Spain,Thailand,4401.397
Spain,Togo,71600.39500000002
Spain,Tunisia,122795.52199999998
Spain,Turkey,176316.352
Spain,USA,1885839.1000000003
Spain,Ukraine,1129.273
Spain,United Arab Emirates,35224.363
Spain,United Kingdom,344147.22299999994
Spain,Venezuela,92514.057
Sri Lanka,Australia,1435.755
Sri Lanka,India,13298.609
Sri Lanka,Maldives,2789.886
Sri Lanka,Other Asia,8131.975
Sri Lanka,Philippines,8051.555
Sri Lanka,Thailand,7218.159000000001
Sudan,Ethiopia,48357.941
Sudan,Saudi Arabia,8803.166
Suriname,Dominican Rep.,1318.622
Suriname,France,7589.134
Suriname,USA,12298.178999999998
Swaziland,Bolivia (Plurinational State of),22310.203999999998
Swaziland,Nigeria,15376.328000000001
Sweden,Argentina,21215.891999999996
Sweden,Australia,5360.898999999999
Sweden,Austria,11696.31
Sweden,Belgium,633129.105
Sweden,Brazil,27415.304
Sweden,Canada,82949.376
Sweden,Chile,1892.7740000000001
Sweden,China,8860.750999999998
Sweden,Colombia,3939.226
Sweden,Czechia,3785.049
Sweden,Denmark,858229.1520000001
Sweden,Dominican Rep.,19766.615999999998
Sweden,Egypt,7956.175
Sweden,Estonia,32284.56
Sweden,Finland,2073320.4700000002
Sweden,France,293626.612
Sweden,Germany,881798.112
Sweden,Gibraltar,199398.479
Sweden,Greece,109046.45300000002
Sweden,Greenland,131128.07700000002
Sweden,Hungary,7905.834000000001
Sweden,Iceland,19046.954999999998
Sweden,India,9295.581999999999
Sweden,Indonesia,2210.908
Sweden,Iran,2252.206
Sweden,Ireland,193207.02000000002
Sweden,Israel,1863.8180000000002
Sweden,Italy,31733.873000000003
Sweden,Japan,1443.2020000000002
Sweden,Latvia,3742.243
Sweden,Lebanon,6611.793
Sweden,Lithuania,172888.783
Sweden,Malaysia,1381.338
Sweden,Morocco,130953.866
Sweden,Namibia,14073.285
Sweden,Netherlands,1400440.081
Sweden,Norway,1645034.6610000005
Sweden,Peru,1585.56
Sweden,Poland,218654.06399999998
Sweden,Portugal,15729.745000000003
Sweden,Rep. of Korea,2181.71
Sweden,Romania,1586.167
Sweden,Russian Federation,6477.3369999999995
Sweden,Senegal,3088.307
Sweden,Singapore,34536.611
Sweden,South Africa,16228.333999999999
Sweden,Spain,415887.699
Sweden,Switzerland,9289.635
Sweden,Thailand,2066.018
Sweden,Tunisia,5478.021000000001
Sweden,Turkey,81077.01699999999
Sweden,USA,488278.88
Sweden,Ukraine,3972.163
Sweden,United Arab Emirates,1687.736
Sweden,United Kingdom,1606401.274
Sweden,Viet Nam,2686.1310000000003
Switzerland,Australia,4433.689
Switzerland,Austria,61950.368
Switzerland,Belgium,2280.403
Switzerland,Benin,21748.909
Switzerland,Bolivia (Plurinational State of),15827.677
Switzerland,Brazil,94839.27399999999
Switzerland,Burkina Faso,11236.161
Switzerland,Cabo Verde,3819.3290000000006
Switzerland,Canada,22748.089
Switzerland,China,33645.456
Switzerland,Colombia,16159.718000000003
Switzerland,Croatia,24812.593
Switzerland,Czechia,1884.8899999999996
Switzerland,Dominican Rep.,1172.452
Switzerland,Egypt,28179.62
Switzerland,Fiji,1583.3370000000002
Switzerland,Finland,3479.0949999999993
Switzerland,France,340503.63300000003
Switzerland,Germany,399886.775
Switzerland,Iceland,3003.012
Switzerland,India,36027.41900000001
Switzerland,Ireland,2282.898
Switzerland,Israel,89717.684
Switzerland,Italy,160701.59
Switzerland,Kenya,1929.7490000000003
Switzerland,Madagascar,2080.754
Switzerland,Malawi,1484.3709999999999
Switzerland,Mauritania,1365.0569999999998
Switzerland,Mauritius,1236.534
Switzerland,Montenegro,11331.184000000001
Switzerland,Morocco,1334.565
Switzerland,Namibia,16231.585
Switzerland,Netherlands,16447.086
Switzerland,Nigeria,1382.332
Switzerland,Norway,1886.0019999999997
Switzerland,Oman,2831.5179999999996
Switzerland,Pakistan,53734.753000000004
Switzerland,Paraguay,45012.170000000006
Switzerland,Philippines,1460.527
Switzerland,Poland,3490.971
Switzerland,Portugal,2332.9060000000004
Switzerland,Qatar,8417.515000000001
Switzerland,Rep. of Korea,5082.683999999999
Switzerland,Romania,4087.0409999999997
Switzerland,Russian Federation,7564.661999999999
Switzerland,Rwanda,68337.311
Switzerland,Saudi Arabia,3417.646
Switzerland,Senegal,6899.033
Switzerland,Serbia,1427.487
Switzerland,Singapore,30414.837
Switzerland,Slovenia,34100.981999999996
Switzerland,South Africa,8566.046
Switzerland,Spain,7339.249000000001
Switzerland,Swaziland,2020.933
Switzerland,Sweden,23002.813000000002
Switzerland,TFYR of Macedonia,8453.157000000001
Switzerland,Thailand,10987.342
Switzerland,Turkey,9130.539999999999
Switzerland,USA,49845.803
Switzerland,Uganda,1394.1399999999999
Switzerland,Ukraine,1045213.2770000001
Switzerland,United Arab Emirates,50731.375
Switzerland,United Kingdom,9252.901999999998
Switzerland,United Rep. of Tanzania,69044.342
Switzerland,Zambia,4591.205
Switzerland,Zimbabwe,1582.131
TFYR of Macedonia,Bulgaria,8072.855
TFYR of Macedonia,Czechia,18306.535000000003
TFYR of Macedonia,Germany,1122.539
TFYR of Macedonia,Greece,50199.135
TFYR of Macedonia,Hungary,9548.096
TFYR of Macedonia,Serbia,71639.719
TFYR of Macedonia,Slovenia,2438.804
TFYR of Macedonia,Switzerland,5507.207
TFYR of Macedonia,Turkey,1271.655
TFYR of Macedonia,United Arab Emirates,1254.146
TFYR of Macedonia,United Kingdom,3850.118
Tajikistan,Uzbekistan,29617.69
Thailand,Algeria,1248.287
Thailand,Australia,138170.235
Thailand,Bangladesh,11375.220000000001
Thailand,Cambodia,1622744.589
Thailand,Canada,8340.752
Thailand,China,499590.13999999996
Thailand,Ethiopia,2615.324
Thailand,Germany,10305.576000000003
Thailand,India,57966.68999999999
Thailand,Indonesia,59684.10800000001
Thailand,Japan,153564.20599999998
Thailand,Lao People's Dem. Rep.,912436.1020000002
Thailand,Malaysia,475295.69900000014
Thailand,Myanmar,489540.478
Thailand,Netherlands,1301.561
Thailand,New Zealand,10127.08
Thailand,Nigeria,1244.866
Thailand,Oman,5380.161999999999
Thailand,Other Asia,75545.686
Thailand,Pakistan,3035.267
Thailand,Philippines,147880.593
Thailand,Rep. of Korea,190554.038
Thailand,Russian Federation,6943.179
Thailand,Singapore,2100814.911
Thailand,South Africa,6141.511
Thailand,Sri Lanka,7279.363
Thailand,USA,61555.92199999999
Thailand,United Arab Emirates,9610.456999999999
Thailand,United Rep. of Tanzania,1017.792
Thailand,Viet Nam,1129541.1940000001
Togo,Angola,887759.44
Togo,Benin,144685.712
Togo,Burkina Faso,10881.523
Togo,Cabo Verde,5577.849
Togo,Congo,89209.41699999999
Togo,CÙte d'Ivoire,158319.573
Togo,France,44669.749
Togo,Ghana,5772.676
Togo,Mali,2346.5789999999997
Togo,Mauritania,3963.575
Togo,Namibia,1821.933
Togo,Nigeria,43483.84
Togo,Senegal,30713.16
Togo,South Africa,6557.848000000001
Togo,Switzerland,1016.967
Togo,Viet Nam,8153.09
Trinidad and Tobago,Argentina,138131.263
Trinidad and Tobago,Belgium,55529.013
Trinidad and Tobago,Brazil,234040.43600000002
Trinidad and Tobago,Burkina Faso,1076.57
Trinidad and Tobago,Canada,119233.35
Trinidad and Tobago,Chile,576644.953
Trinidad and Tobago,China,184837.972
Trinidad and Tobago,Colombia,34962.416
Trinidad and Tobago,Costa Rica,2771.0440000000003
Trinidad and Tobago,CÙte d'Ivoire,8421.52
Trinidad and Tobago,Dominican Rep.,265468.801
Trinidad and Tobago,France,80569.09599999999
Trinidad and Tobago,Germany,2024.229
Trinidad and Tobago,India,148778.66300000003
Trinidad and Tobago,Jamaica,211126.85199999998
Trinidad and Tobago,Japan,55070.298
Trinidad and Tobago,Malaysia,17491.178
Trinidad and Tobago,Malta,62476.22
Trinidad and Tobago,Netherlands,97364.552
Trinidad and Tobago,Other Asia,85846.80699999999
Trinidad and Tobago,Pakistan,26094.845
Trinidad and Tobago,Rep. of Korea,92063.91699999999
Trinidad and Tobago,Saint Lucia,63619.912
Trinidad and Tobago,Senegal,12994.238000000001
Trinidad and Tobago,Singapore,33731.162
Trinidad and Tobago,Spain,400189.68
Trinidad and Tobago,Thailand,171403.78100000002
Trinidad and Tobago,USA,1374228.671
Trinidad and Tobago,United Kingdom,106217.284
Trinidad and Tobago,Uruguay,17738.499
Tunisia,Albania,1401.691
Tunisia,Algeria,1628.108
Tunisia,Argentina,26839.31
Tunisia,Burkina Faso,4700.887
Tunisia,Cyprus,10182.175
Tunisia,Egypt,35220.035
Tunisia,Ethiopia,3219.005
Tunisia,France,6247.2480000000005
Tunisia,Germany,54970.392
Tunisia,Gibraltar,13128.434
Tunisia,Greece,4165.489
Tunisia,Italy,72243.26999999999
Tunisia,Malta,10138.009
Tunisia,Namibia,35271.745
Tunisia,Netherlands,1616.7040000000002
Tunisia,Nigeria,78777.158
Tunisia,South Africa,4350.1359999999995
Tunisia,Spain,81847.44900000001
Tunisia,Turkey,12373.264
Tunisia,USA,18251.373
Tunisia,United Kingdom,28612.752999999997
Turkey,Albania,1752.2830000000001
Turkey,Algeria,9340.857000000002
Turkey,Angola,1582.395
Turkey,Antigua and Barbuda,4912.228
Turkey,Argentina,2069.7980000000002
Turkey,Azerbaijan,16139.938
Turkey,Bahamas,8015.826
Turkey,Bahrain,1068.719
Turkey,Belgium,45386.743
Turkey,Belize,5432.861
Turkey,Bolivia (Plurinational State of),20779.984
Turkey,Bosnia Herzegovina,2443.8019999999997
Turkey,Br. Virgin Isds,1522.285
Turkey,Brazil,1613.422
Turkey,Bulgaria,80094.06599999999
Turkey,Cayman Isds,18705.54
Turkey,Chile,1008.6479999999999
Turkey,China,13577.272
Turkey,Colombia,1642.6779999999999
Turkey,Comoros,2512.121
Turkey,Cook Isds,5410.286999999999
Turkey,Croatia,1302.2019999999998
Turkey,Cyprus,89412.57200000001
Turkey,Czechia,21728.515
Turkey,Denmark,2974.3199999999997
Turkey,Dominican Rep.,2084.6359999999995
Turkey,Egypt,586539.195
Turkey,Ethiopia,2110.255
Turkey,Finland,1032.058
Turkey,France,15422.231
Turkey,Gambia,1559.1229999999998
Turkey,Georgia,11109.273999999998
Turkey,Germany,23806.417
Turkey,Ghana,3601.8390000000004
Turkey,Gibraltar,149504.37099999998
Turkey,Greece,299201.422
Turkey,Guinea,1652.265
Turkey,India,63440.27
Turkey,Iran,4054.636
Turkey,Iraq,28724.274999999994
Turkey,Ireland,1722.5
Turkey,Israel,34053.49
Turkey,Italy,30207.968999999997
Turkey,Jordan,5419.232
Turkey,Kazakhstan,4301.187
Turkey,Kenya,30780.066000000003
Turkey,Kuwait,1865.4660000000001
Turkey,Kyrgyzstan,1941.6810000000003
Turkey,Lebanon,8057.6449999999995
Turkey,Liberia,28550.613999999998
Turkey,Libya,10748.352999999997
Turkey,Mali,1060.914
Turkey,Malta,132001.266
Turkey,Marshall Isds,37252.803
Turkey,Mauritania,1296.019
Turkey,Mexico,1615.558
Turkey,Morocco,16817.159999999996
Turkey,Mozambique,13145.911
Turkey,Namibia,10775.024
Turkey,Netherlands,153966.439
Turkey,Niger,4389.434
Turkey,Nigeria,10914.798999999999
Turkey,Norway,1849.8470000000002
Turkey,Other Asia,10031.095
Turkey,Pakistan,3117.57
Turkey,Palau,1056.597
Turkey,Panama,47071.446
Turkey,Qatar,19378.69
Turkey,Rep. of Korea,26506.843000000004
Turkey,Romania,9406.495
Turkey,Russian Federation,52283.148
Turkey,Saint Kitts and Nevis,3953.511
Turkey,Saint Vincent and the Grenadines,3390.175
Turkey,Saudi Arabia,71658.57299999999
Turkey,Senegal,1687.336
Turkey,Serbia,5493.794999999999
Turkey,Sierra Leone,3458.074
Turkey,Singapore,52628.333
Turkey,South Africa,50355.20399999999
Turkey,Spain,190686.53800000003
Turkey,Sudan,8331.608
Turkey,Swaziland,11010.53
Turkey,Syria,32076.916
Turkey,TFYR of Macedonia,1068.2659999999998
Turkey,Tajikistan,2461.028
Turkey,Togo,2745.555
Turkey,Tunisia,25562.31
Turkey,Turkmenistan,5271.732000000001
Turkey,USA,457455.8979999999
Turkey,Uganda,6645.267
Turkey,Ukraine,20209.891999999996
Turkey,United Arab Emirates,108292.046
Turkey,United Kingdom,43604.014
Turkey,United Rep. of Tanzania,1229.55
Turkey,Uzbekistan,5535.253999999999
Turkey,Vanuatu,1173.144
Turkey,Venezuela,4882.206
Turkey,Yemen,1173.383
Turkmenistan,Afghanistan,66452.41900000001
Turkmenistan,Armenia,22912.825
Turkmenistan,Azerbaijan,96359.229
Turkmenistan,China,7145565.665
Turkmenistan,Cyprus,104598.308
Turkmenistan,Ethiopia,1152.739
Turkmenistan,Georgia,151000.774
Turkmenistan,Germany,1200.507
Turkmenistan,Greece,52977.335
Turkmenistan,India,2337.0679999999998
Turkmenistan,Iran,4867.204
Turkmenistan,Italy,44347.871
Turkmenistan,Kazakhstan,2867.742
Turkmenistan,Lebanon,18414.285
Turkmenistan,Poland,1138.32
Turkmenistan,Rep. of Moldova,10152.844000000001
Turkmenistan,Russian Federation,3715.398
Turkmenistan,Turkey,9016.276
Turkmenistan,USA,1042.077
Turkmenistan,Ukraine,124097.655
Turkmenistan,United Arab Emirates,14157.053
Turkmenistan,Uzbekistan,119759.74900000001
Turks and Caicos Isds,Netherlands,2138.578
USA,Albania,1480.935
USA,Algeria,196927.269
USA,Angola,60067.05
USA,Anguilla,10529.541000000001
USA,Antigua and Barbuda,260204.57700000002
USA,Argentina,1541685.4009999998
USA,Aruba,112015.165
USA,Australia,620787.529
USA,Austria,58439.840000000004
USA,Azerbaijan,1864.686
USA,Bahamas,908504.7450000001
USA,Bahrain,6397.384
USA,Barbados,164922.50099999996
USA,Belarus,1275.248
USA,Belgium,1191383.447
USA,Belize,101383.87100000003
USA,Benin,11187.449
USA,Bermuda,82849.59499999999
USA,Bolivia (Plurinational State of),51572.947
USA,Br. Virgin Isds,101748.09500000002
USA,Brazil,8550924.594
USA,Bulgaria,27394.271000000004
USA,Burkina Faso,27872.713999999996
USA,Cabo Verde,2037.883
USA,Cambodia,1029.711
USA,Cameroon,12226.432
USA,Canada,14755168.188000001
USA,Cayman Isds,141193.405
USA,Chile,4609145.590000001
USA,China,2882629.277
USA,Colombia,2376593.7600000007
USA,Costa Rica,1598466.1879999996
USA,Croatia,42301.77
USA,CuraÁao,239461.56299999997
USA,Cyprus,9765.785
USA,Czechia,5938.909
USA,CÙte d'Ivoire,105300.209
USA,Denmark,132209.619
USA,Djibouti,4116.231
USA,Dominica,38381.824
USA,Dominican Rep.,2164917.436
USA,Ecuador,2078222.955
USA,Egypt,304807.26800000004
USA,El Salvador,1368038.787
USA,Equatorial Guinea,1521.834
USA,Ethiopia,6040.276000000001
USA,Finland,22393.747000000003
USA,France,2441140.117
USA,Germany,640588.1240000001
USA,Ghana,62253.918999999994
USA,Gibraltar,952965.2839999999
USA,Greece,106059.33700000001
USA,Grenada,5619.502
USA,Guatemala,2512534.2789999996
USA,Guyana,25434.926000000007
USA,Haiti,274078.419
USA,Honduras,1400931.4429999997
USA,Hungary,1986.8569999999997
USA,Iceland,216235.07299999997
USA,India,1206965.442
USA,Indonesia,916069.368
USA,Iraq,7332.150000000001
USA,Ireland,108876.39299999997
USA,Israel,258155.92799999999
USA,Italy,769741.9649999999
USA,Jamaica,770742.1539999997
USA,Japan,6136563.141
USA,Jordan,363523.897
USA,Kazakhstan,6159.684999999999
USA,Kenya,9871.181
USA,Kuwait,54231.085
USA,Lebanon,419683.49199999997
USA,Liberia,9817.235999999999
USA,Libya,2897.5840000000003
USA,Madagascar,52590.568999999996
USA,Malaysia,155373.30099999998
USA,Malta,69457.01000000001
USA,Marshall Isds,15733.992
USA,Mauritius,34102.16100000001
USA,Mexico,37839041.01500001
USA,Mongolia,2101.5110000000004
USA,Montenegro,8139.0650000000005
USA,Montserrat,1780.5439999999999
USA,Morocco,1193524.5050000001
USA,Mozambique,76973.047
USA,Namibia,23724.840999999997
USA,Netherlands,2875842.2650000006
USA,New Caledonia,1609.5020000000002
USA,New Zealand,44030.234
USA,Nicaragua,451247.77700000006
USA,Niger,7147.154
USA,Nigeria,376761.1019999999
USA,Norway,200313.15700000004
USA,Oman,31354.891000000003
USA,Other Asia,788441.7140000002
USA,Pakistan,80059.68800000001
USA,Panama,2590496.7330000005
USA,Paraguay,474822.2970000001
USA,Peru,3459765.1919999984
USA,Philippines,82462.32299999999
USA,Poland,18136.425
USA,Portugal,127519.442
USA,Qatar,81323.008
USA,Rep. of Korea,5558451.958999998
USA,Romania,177109.184
USA,Russian Federation,29492.870000000003
USA,Rwanda,1296.85
USA,Saint Kitts and Nevis,24177.568000000007
USA,Saint Lucia,159455.75200000004
USA,Saint Maarten,9872.767
USA,Saint Vincent and the Grenadines,2683.935
USA,Saudi Arabia,103348.06800000001
USA,Senegal,92249.205
USA,Serbia,10055.666
USA,Singapore,2420583.431
USA,Slovakia,9480.757
USA,Slovenia,271314.6430000001
USA,South Africa,186714.45099999997
USA,Spain,1232234.605
USA,Suriname,13454.433
USA,Sweden,63622.562999999995
USA,Switzerland,47628.688
USA,TFYR of Macedonia,8019.753
USA,Thailand,95439.54400000002
USA,Togo,503523.647
USA,Trinidad and Tobago,119483.724
USA,Tunisia,65077.87799999999
USA,Turkey,841559.8050000002
USA,Turks and Caicos Isds,29038.764
USA,Uganda,1316.406
USA,Ukraine,16332.297
USA,United Arab Emirates,165961.20799999996
USA,United Kingdom,1690630.8080000002
USA,United Rep. of Tanzania,2096.629
USA,Uruguay,43311.444
USA,Venezuela,4298175.811
USA,Viet Nam,38906.781999999985
USA,Yemen,3846.63
USA,Zambia,1405.952
Uganda,Dem. Rep. of the Congo,6515.114000000001
Uganda,Kenya,28366.439000000002
Uganda,Rwanda,1438.4
Uganda,United Rep. of Tanzania,7649.359
Ukraine,Austria,1117.647
Ukraine,Azerbaijan,3195.833
Ukraine,Bulgaria,8346.831
Ukraine,Cyprus,4281.978
Ukraine,Czechia,11372.794000000002
Ukraine,Egypt,5839.609
Ukraine,Georgia,2917.467
Ukraine,Germany,2849.6960000000004
Ukraine,Greece,22318.825
Ukraine,Hungary,405671.449
Ukraine,Iraq,2919.915
Ukraine,Ireland,4169.782
Ukraine,Italy,1641.322
Ukraine,Kazakhstan,4173.004
Ukraine,Latvia,32525.851000000002
Ukraine,Libya,4627.294
Ukraine,Lithuania,31691.984000000004
Ukraine,Malta,39862.738000000005
Ukraine,Myanmar,1221.435
Ukraine,Poland,84539.387
Ukraine,Portugal,4137.28
Ukraine,Rep. of Moldova,55305.808
Ukraine,Romania,2836.59
Ukraine,Russian Federation,10309.38
Ukraine,Serbia,3104.6209999999996
Ukraine,Slovakia,9533.258
Ukraine,Turkey,6825.099999999999
Ukraine,United Arab Emirates,9880.078000000001
Ukraine,United Kingdom,5188.652
Ukraine,Uzbekistan,1618.0839999999998
Ukraine,Viet Nam,1252.872
United Arab Emirates,Afghanistan,38082.609
United Arab Emirates,Algeria,36636.672
United Arab Emirates,Angola,41211.489
United Arab Emirates,Argentina,102518.84999999999
United Arab Emirates,Australia,319721.804
United Arab Emirates,Bahrain,31493.847999999994
United Arab Emirates,Bangladesh,75491.067
United Arab Emirates,Belarus,1881.3329999999999
United Arab Emirates,Belgium,334000.366
United Arab Emirates,Benin,7183.83
United Arab Emirates,Bolivia (Plurinational State of),1486.5010000000002
United Arab Emirates,Brazil,318026.87
United Arab Emirates,Burkina Faso,19982.538000000004
United Arab Emirates,Burundi,32763.941000000003
United Arab Emirates,Cambodia,3335.231
United Arab Emirates,Cameroon,22792.347
United Arab Emirates,Canada,6570.061999999999
United Arab Emirates,Chad,8254.696000000002
United Arab Emirates,Chile,1188.803
United Arab Emirates,China,4542821.391000001
United Arab Emirates,Comoros,1195.5720000000001
United Arab Emirates,Congo,4753.689
United Arab Emirates,CÙte d'Ivoire,10475.778999999999
United Arab Emirates,Dem. Rep. of the Congo,11058.702000000001
United Arab Emirates,Denmark,73666.136
United Arab Emirates,Djibouti,612185.5119999999
United Arab Emirates,Egypt,122888.91100000001
United Arab Emirates,Equatorial Guinea,1794.2619999999997
United Arab Emirates,Ethiopia,105527.07
United Arab Emirates,Fiji,9292.576
United Arab Emirates,France,1164133.639
United Arab Emirates,Gabon,1775.4150000000002
United Arab Emirates,Gambia,3527.228
United Arab Emirates,Germany,103817.02899999998
United Arab Emirates,Ghana,20328.320000000003
United Arab Emirates,Guinea,20637.871
United Arab Emirates,India,2759498.665
United Arab Emirates,Indonesia,1069070.197
United Arab Emirates,Iran,72366.8
United Arab Emirates,Iraq,309428.2149999999
United Arab Emirates,Ireland,48898.332
United Arab Emirates,Italy,500004.06799999997
United Arab Emirates,Japan,5616222.879000001
United Arab Emirates,Jordan,219474.38499999998
United Arab Emirates,Kenya,1151351.9859999996
United Arab Emirates,Kuwait,80038.69
United Arab Emirates,Lebanon,41915.784
United Arab Emirates,Liberia,4588.197
United Arab Emirates,Libya,16286.577
United Arab Emirates,Madagascar,330451.64600000007
United Arab Emirates,Malawi,127287.672
United Arab Emirates,Malaysia,1055091.455
United Arab Emirates,Maldives,309894.79
United Arab Emirates,Mali,2165.368
United Arab Emirates,Mauritania,134342.91800000003
United Arab Emirates,Mauritius,161470.66400000002
United Arab Emirates,Mexico,4078.228
United Arab Emirates,Morocco,93015.68400000001
United Arab Emirates,Mozambique,312814.102
United Arab Emirates,Myanmar,43790.81799999999
United Arab Emirates,Namibia,106686.784
United Arab Emirates,Nepal,1654.21
United Arab Emirates,Netherlands,1176976.5119999999
United Arab Emirates,Nigeria,75066.634
United Arab Emirates,Oman,212697.31500000003
United Arab Emirates,Other Asia,2023401.1909999999
United Arab Emirates,Pakistan,4306117.564
